transporter	TIGRFAM	mainrole	sub1role	go_id	go_name	TIGRFAM_NAME	MG_max	MT_max
T37	TIGR01187	Transport and binding proteins	Amino acids, peptides and amines	GO:0015846	polyamine transport	potA: polyamine ABC transporter, ATP-binding protein	2.1480607241028395	1.6511460324190277
T37	TIGR01187	Transport and binding proteins	Amino acids, peptides and amines	GO:0015846	polyamine transport	potA: polyamine ABC transporter, ATP-binding protein	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0005524	ATP binding	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0005524	ATP binding	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0009898	cytoplasmic side of plasma membrane	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0009898	cytoplasmic side of plasma membrane	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0033223	2-aminoethylphosphonate transport	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0033223	2-aminoethylphosphonate transport	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0033225	2-aminoethylphosphonate-transporting ATPase activity	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T37	TIGR03258	0	0	GO:0033225	2-aminoethylphosphonate-transporting ATPase activity	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	2.1480607241028395	1.6511460324190277
T372	TIGR00808	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0005342	organic acid transmembrane transporter activity	malonate_madM: malonate transporter, MadM subunit	0.5798552498339427	0.6782487908701131
T372	TIGR00808	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015849	organic acid transport	malonate_madM: malonate transporter, MadM subunit	0.5798552498339427	0.6782487908701131
T374	TIGR00990	Transport and binding proteins	Amino acids, peptides and amines	0	0	3a0801s09: mitochondrial precursor proteins import receptor	0.0	0.0
T379	TIGR04522	Transport and binding proteins	Unknown substrate	GO:0006810	transport	EcfS_MSC_0063: putative energy coupling factor transporter S component	0.0	0.0
T379	TIGR04522	Transport and binding proteins	Unknown substrate	GO:0005215	transporter activity	EcfS_MSC_0063: putative energy coupling factor transporter S component	0.0	0.0
T382	TIGR00908	Transport and binding proteins	Amino acids, peptides and amines	GO:0016021	integral component of membrane	2A0305: ethanolamine permease	0.24342366309679	0.12908785016842694
T382	TIGR00908	Transport and binding proteins	Amino acids, peptides and amines	GO:0006865	amino acid transport	2A0305: ethanolamine permease	0.24342366309679	0.12908785016842694
T382	TIGR00908	Transport and binding proteins	Amino acids, peptides and amines	GO:0015171	amino acid transmembrane transporter activity	2A0305: ethanolamine permease	0.24342366309679	0.12908785016842694
T383	TIGR03608	Cellular processes	Toxin production and resistance	GO:0006810	transport	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T383	TIGR03608	Cellular processes	Toxin production and resistance	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T383	TIGR03608	Cellular processes	Toxin production and resistance	GO:0005524	ATP binding	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T383	TIGR03608	Transport and binding proteins	Unknown substrate	GO:0006810	transport	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T383	TIGR03608	Transport and binding proteins	Unknown substrate	GO:0042626	ATPase activity, coupled to transmembrane movement of substances	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T383	TIGR03608	Transport and binding proteins	Unknown substrate	GO:0005524	ATP binding	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group	0.0	0.0
T386	TIGR03415	Transport and binding proteins	Amino acids, peptides and amines	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein	0.2451172399788445	0.06899802549920367
T386	TIGR03415	Transport and binding proteins	Amino acids, peptides and amines	GO:0015220	choline transmembrane transporter activity	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein	0.2451172399788445	0.06899802549920367
T386	TIGR03415	Transport and binding proteins	Amino acids, peptides and amines	GO:0015871	choline transport	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein	0.2451172399788445	0.06899802549920367
T388	TIGR02123	Transport and binding proteins	Unknown substrate	GO:0016020	membrane	TRAP_fused: TRAP transporter, 4TM/12TM fusion protein	4.381053953341936	2.9666096629544563
T39	TIGR00681	Transport and binding proteins	Cations and iron carrying compounds	GO:0006813	potassium ion transport	kdpC: K+-transporting ATPase, C subunit	0.05747582743985094	0.4215155743545223
T39	TIGR00681	Transport and binding proteins	Cations and iron carrying compounds	GO:0008556	potassium-transporting ATPase activity	kdpC: K+-transporting ATPase, C subunit	0.05747582743985094	0.4215155743545223
T39	TIGR00681	Transport and binding proteins	Cations and iron carrying compounds	GO:0031004	potassium ion-transporting ATPase complex	kdpC: K+-transporting ATPase, C subunit	0.05747582743985094	0.4215155743545223
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0015627	type II protein secretion system complex	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0015627	type II protein secretion system complex	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0015628	protein secretion by the type II secretion system	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Protein fate	Protein and peptide secretion and trafficking	GO:0015628	protein secretion by the type II secretion system	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0008565	protein transporter activity	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0008565	protein transporter activity	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0015627	type II protein secretion system complex	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0015627	type II protein secretion system complex	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0015628	protein secretion by the type II secretion system	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02533	Cellular processes	Pathogenesis	GO:0015628	protein secretion by the type II secretion system	type_II_gspE: type II secretion system protein E	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0015627	type II protein secretion system complex	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0015627	type II protein secretion system complex	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0015628	protein secretion by the type II secretion system	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T4	TIGR02120	Protein fate	Protein and peptide secretion and trafficking	GO:0015628	protein secretion by the type II secretion system	GspF: type II secretion system protein F	0.2953443091833706	0.2823833508720168
T40	TIGR01417	0	0	GO:0006808	regulation of nitrogen utilization	PTS_I_fam: phosphoenolpyruvate-protein phosphotransferase	1.8929193561508864	7.444126124200727
T40	TIGR01417	0	0	GO:0008965	phosphoenolpyruvate-protein phosphotransferase activity	PTS_I_fam: phosphoenolpyruvate-protein phosphotransferase	1.8929193561508864	7.444126124200727
T40	TIGR01417	0	0	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	PTS_I_fam: phosphoenolpyruvate-protein phosphotransferase	1.8929193561508864	7.444126124200727
T41	TIGR00946	Transport and binding proteins	Other	0	0	2a69: auxin efflux carrier	0.0	0.0
T415	TIGR03373	Protein fate	Protein and peptide secretion and trafficking	0	0	VI_minor_4: type VI secretion-associated protein, BMA_A0400 family	0.17283038078818486	0.04585771853706103
T415	TIGR03373	Cellular processes	Pathogenesis	0	0	VI_minor_4: type VI secretion-associated protein, BMA_A0400 family	0.17283038078818486	0.04585771853706103
T416	TIGR04028	Transport and binding proteins	Unknown substrate	0	0	SBP_KPN_01854: ABC transporter substrate binding protein, KPN_01854 family	0.0	0.0
T42	TIGR01186	Transport and binding proteins	Amino acids, peptides and amines	GO:0043190	ATP-binding cassette (ABC) transporter complex	proV: glycine betaine/L-proline transport ATP binding subunit	1.602556418085518	0.8479297839582319
T42	TIGR01186	Transport and binding proteins	Amino acids, peptides and amines	GO:0015837	amine transport	proV: glycine betaine/L-proline transport ATP binding subunit	1.602556418085518	0.8479297839582319
T42	TIGR01186	Transport and binding proteins	Amino acids, peptides and amines	GO:0005524	ATP binding	proV: glycine betaine/L-proline transport ATP binding subunit	1.602556418085518	0.8479297839582319
T42	TIGR01186	Transport and binding proteins	Amino acids, peptides and amines	GO:0009898	cytoplasmic side of plasma membrane	proV: glycine betaine/L-proline transport ATP binding subunit	1.602556418085518	0.8479297839582319
T42	TIGR01186	Transport and binding proteins	Amino acids, peptides and amines	GO:0031263	amine-transporting ATPase activity	proV: glycine betaine/L-proline transport ATP binding subunit	1.602556418085518	0.8479297839582319
T421	TIGR01593	Protein fate	Protein and peptide secretion and trafficking	GO:0019835	cytolysis	holin_tox_secr: toxin secretion/phage lysis holin	0.07692910691556509	0.04231570454597964
T421	TIGR01593	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	holin_tox_secr: toxin secretion/phage lysis holin	0.07692910691556509	0.04231570454597964
T421	TIGR01593	Mobile and extrachromosomal element functions	Prophage functions	GO:0019835	cytolysis	holin_tox_secr: toxin secretion/phage lysis holin	0.07692910691556509	0.04231570454597964
T421	TIGR01593	Mobile and extrachromosomal element functions	Prophage functions	GO:0008565	protein transporter activity	holin_tox_secr: toxin secretion/phage lysis holin	0.07692910691556509	0.04231570454597964
T429	TIGR02637	0	0	GO:0030288	outer membrane-bounded periplasmic space	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T429	TIGR02637	0	0	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T429	TIGR02637	0	0	GO:0031362	anchored component of external side of plasma membrane	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T429	TIGR02637	0	0	GO:0015762	rhamnose transport	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T429	TIGR02637	0	0	GO:0033296	rhamnose binding	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T429	TIGR02637	0	0	GO:0033297	rhamnose-transporting ATPase activity	RhaS: rhamnose ABC transporter, rhamnose-binding protein	0.3245852678324754	0.1172862195375578
T43	TIGR00680	Transport and binding proteins	Cations and iron carrying compounds	GO:0006813	potassium ion transport	kdpA: K+-transporting ATPase, A subunit	0.037384365494970935	0.30126662857377084
T43	TIGR00680	Transport and binding proteins	Cations and iron carrying compounds	GO:0008556	potassium-transporting ATPase activity	kdpA: K+-transporting ATPase, A subunit	0.037384365494970935	0.30126662857377084
T43	TIGR00680	Transport and binding proteins	Cations and iron carrying compounds	GO:0031004	potassium ion-transporting ATPase complex	kdpA: K+-transporting ATPase, A subunit	0.037384365494970935	0.30126662857377084
